"","Covariate","Top 100 Companies","T_Value","P_Value","Significance","Industry_Concentration"
"81","Food.Code84",0.10648348040245,0.728980503910827,0.46601358834214,"None",0.166666666666667
"82","Food.Code85",1.32175583998232,2.34882176545516,0.0188329193584242,"5%",0
"83","Food.Code86",0.444685821261446,1.73566378980867,0.0826232996284253,"None",0
"84","Food.Code87",0.324239668185578,2.39484681961924,0.0166273100912598,"5%",0
"85","Food.Code88",1.26606693412173,12.6510940802819,1.10327635200977e-36,"1%",0.037037037037037
"86","Food.Code89",1.50407739677627,3.8480445413638,0.000119064409059357,"1%",0
"87","Food.Code90",0.371563556432482,1.27834791623262,0.201126779789572,"None",0.0833333333333333
"88","Food.Code91",0.405465108108165,0.444164771984225,0.656923459709192,"None",0
"89","Food.Code92",0.213574100298059,0.727940659694247,0.466649912048267,"None",0
"90","Food.Code93",0.606135803570315,4.46870270574545,7.86954152987999e-06,"1%",0
"91","Food.Code94",0.693147180559945,1.60075484513726,0.109431228391691,"None",0
"92","Food.Code95",1.09861228866811,0.951426150896346,0.341388090434242,"None",0
"93","Food.Code96",0.916290731874155,1.09517689720394,0.273439144994601,"None",0
"94","Food.Code97",0.826678573184468,1.8242391611964,0.0681159235632317,"None",0
"95","Food.Code98",1.43508452528932,2.88393492835819,0.0039273989798257,"10%",0.666666666666667
"96","Food.Code99",0.711496319228142,8.5639466239816,1.09068345800611e-17,"1%",0.0714285714285714
"97","Food.Code100",2.07944154167984,1.9605162869371,0.049935476228544,"5%",0
"98","Food.Code101",0.204794412646014,0.713039002881892,0.475821622553567,"None",0
"99","Food.Code102",0.470003629245736,1.16593550818919,0.243640521245885,"None",0
"100","Food.Code103",0.390197635977376,1.99873124446823,0.0456374405044117,"5%",0
"101","Food.Code104",0.737289073789854,12.4417518083763,1.55065288614236e-35,"1%",0.369565217391304
"102","Food.Code105",0.243622082657751,1.70139507807123,0.0888688249172497,"None",0
"103","Food.Code106",0.695263583466326,8.72394535846479,2.686727877934e-18,"1%",0.177777777777778
"104","Food.Code107",0.81727324797376,14.5033278777746,1.15415823992317e-47,"1%",0.182608695652174
"105","Food.Code108",0.376217556423818,20.8987631662425,5.49503586108226e-97,"1%",0.187120291616039
"106","Food.Code109",0.693147180559945,0.980258143468547,0.326958710257475,"None",0
"107","Food.Code110",0.336472236621213,0.574635740461646,0.565537675127628,"None",0
"108","Food.Code111",0.440556427919435,2.57150375754465,0.0101257916518466,"5%",0.666666666666667
"109","Food.Code112",1.81298660734736e-16,2.22044604925031e-16,1,"None",0
"110","Food.Code113",0.885519073207403,4.2801664807143,1.86753561010299e-05,"1%",0
"111","Food.Code114",0.735706794978741,2.9010828355963,0.00371875559479356,"10%",0
"112","Food.Code115",-0.503905180921417,-2.14251109031165,0.0321523772037053,"5%",0.142857142857143
"113","Food.Code116",-0.926078738240314,-6.12144513473538,9.27304492437806e-10,"1%",0.0952380952380952
"114","Food.Code117",12.5660630049564,0.0386953254427561,0.969133300376159,"None",0
"115","Food.Code118",0.127833371509885,0.437297162204069,0.661895853118859,"None",0
"116","Food.Code119",-0.693147180559945,-0.565952303006888,0.571426204958315,"None",0
"117","Food.Code120",0.417557153873195,3.79488248905822,0.000147713400984368,"1%",0.04
"118","Food.Code122",0.263965545834465,1.94509908860443,0.051763053581645,"None",0.5
"119","Food.Code123",0.238947216487336,2.68681931160739,0.00721359630560887,"10%",0.225806451612903
"120","Food.Code124",0.390866308687012,3.23727197978415,0.00120678337007941,"10%",0.210526315789474
"121","Food.Code125",-0.146603474191874,-0.468101976425278,0.639711665951701,"None",0.75
"122","Food.Code126",0.916290731874155,1.09517689720394,0.2734391449946,"None",0
"123","Food.Code127",0.238411023444998,0.909167641436512,0.363261642021331,"None",0.2
"124","Food.Code128",-12.5660630049594,-0.0386953254427068,0.969133300376199,"None",0
"125","Food.Code129",0.0833816089390512,0.288591526059011,0.77289398094676,"None",0.181818181818182
"126","Food.Code130",-1.38629436111989,-1.23993937131549,0.214997820000257,"None",0
"127","Food.Code132",0.714424579007234,5.64522744912439,1.64963013004606e-08,"1%",0.107142857142857
"128","Food.Code133",0.51082562376599,0.699476792720701,0.484254111335149,"None",0
"129","Food.Code135",0.228841572428847,1.01037301370116,0.312316612023528,"None",0
"130","Food.Code136",0.0953101798043252,0.308489922838673,0.757709567013452,"None",0
"131","Food.Code138",0.632928320566893,4.48856382730765,7.1704941084452e-06,"1%",0.4
"132","Food.Code139",0.59783700075562,2.25231060546282,0.0243026504275759,"5%",0.333333333333333
"133","Food.Code140",1.94591014905531,1.8202322708028,0.0687236406488203,"None",0
"134","Food.Code141",0.829279354884525,3.38980154741508,0.000699432370202244,"1%",1
"135","Food.Code142",0.693147180559945,0.800377422568629,0.423492157921493,"None",0
"136","Food.Code143",0.916290731874155,1.5488140212235,0.121426433990436,"None",0
"137","Food.Code144",0.287682072451782,2.98967979547919,0.0027927003568458,"10%",0
"138","Food.Code145",0.519377905581308,7.42551934221289,1.12338249583529e-13,"1%",0.0344827586206897
"139","Food.Code146",1.38629436111989,1.23993937131549,0.214997820000257,"None",0
"140","Food.Code147",1.145132304303,3.73191742462493,0.000190027798884803,"1%",0
"141","Food.Code148",0.77671225890599,6.71134450204018,1.92839222801242e-11,"1%",0
"142","Food.Code149",12.5660630049563,0.0547234540415877,0.956358783734134,"None",0
"143","Food.Code150",0.0665607665183422,0.751896918005071,0.452113051705433,"None",0.166666666666667
"144","Food.Code151",0.482767670970833,8.5398177418078,1.34433705873272e-17,"1%",0.266666666666667
"145","Food.Code152",-0.0155041865359658,-0.0880442087945275,0.929841539012331,"None",0
"146","Food.Code153",-1.09861228866811,-1.34551976619404,0.178457442476982,"None",0
"147","Food.Code154",0.58525821854876,3.1112495672163,0.00186297418377726,"10%",0
"148","Food.Code155",12.5660630049566,0.0670222696822599,0.946563974416412,"None",0
"149","Food.Code156",-0.693147180559945,-0.565952303006888,0.571426204958315,"None",0
"150","Food.Code157",0,0,1,"None",0
"151","Food.Code158",0.295464212893837,1.78977513012066,0.0734900688044961,"None",0
"152","Food.Code159",0.336472236621213,0.812657657585165,0.416414364181193,"None",0
"153","Food.Code160",0.433635985074861,3.46116131387465,0.0005378504175073,"1%",0.0555555555555556
"154","Food.Code161",0.154150679827258,0.277075683611015,0.78172199280177,"None",0
"155","Food.Code162",0,0,1,"None",0
"156","Food.Code163",0.625545869891838,10.5427171547476,5.48896784738694e-26,"1%",0.181818181818182
"157","Food.Code164",0.646627164925052,1.7373405096475,0.0823270851703881,"None",0
"158","Food.Code165",0.693147180559945,1.69785690902067,0.0895347718777874,"None",0
"159","Food.Code167",0.75377180237638,1.758082847739,0.0787334137822334,"None",0
"160","Food.Code168",0.663294217410264,2.22178811669696,0.02629762818619,"5%",0.25
"161","Food.Code1:Is_Industry_Top1001",11.4259017134277,0.0497581991091753,0.96031507767293,"None",0.5
"162","Food.Code2:Is_Industry_Top1001",-0.167503826069446,-0.356607806478786,0.72138543252038,"None",0.131034482758621
"163","Food.Code3:Is_Industry_Top1001",NA,NA,NA,"None",0
"164","Food.Code4:Is_Industry_Top1001",NA,NA,NA,"None",0
"165","Food.Code5:Is_Industry_Top1001",0.129565766831931,0.440868860253253,0.659307938461888,"None",0.235849056603774
"166","Food.Code6:Is_Industry_Top1001",NA,NA,NA,"None",0
"167","Food.Code7:Is_Industry_Top1001",NA,NA,NA,"None",0
"168","Food.Code8:Is_Industry_Top1001",NA,NA,NA,"None",0
"169","Food.Code10:Is_Industry_Top1001",NA,NA,NA,"None",0
"170","Food.Code11:Is_Industry_Top1001",NA,NA,NA,"None",0
"171","Food.Code12:Is_Industry_Top1001",NA,NA,NA,"None",0
"172","Food.Code13:Is_Industry_Top1001",-0.595166772199761,-1.79644775365004,0.0724233349040606,"None",0.398230088495575
"173","Food.Code14:Is_Industry_Top1001",NA,NA,NA,"None",0
"174","Food.Code15:Is_Industry_Top1001",0.240911496534938,0.406544270272623,0.684342735784837,"None",0.0933333333333333
"175","Food.Code16:Is_Industry_Top1001",-0.736319352425155,-0.517848460360813,0.604564004030864,"None",0.0476190476190476
"176","Food.Code17:Is_Industry_Top1001",-0.53758307293553,-0.584775834641649,0.558698455135393,"None",0.142857142857143
"177","Food.Code18:Is_Industry_Top1001",NA,NA,NA,"None",0
"178","Food.Code19:Is_Industry_Top1001",NA,NA,NA,"None",0
"179","Food.Code20:Is_Industry_Top1001",NA,NA,NA,"None",0
"180","Food.Code21:Is_Industry_Top1001",0.102493398643911,0.32143128073396,0.74788358117634,"None",0.147368421052632
"181","Food.Code22:Is_Industry_Top1001",NA,NA,NA,"None",0
"182","Food.Code23:Is_Industry_Top1001",NA,NA,NA,"None",0.0909090909090909
"183","Food.Code24:Is_Industry_Top1001",-0.881199412062882,-0.615641315477642,0.538131276803632,"None",0.5
"184","Food.Code25:Is_Industry_Top1001",-13.3473174530311,-0.0411010750531117,0.967215317560929,"None",0.111111111111111
"185","Food.Code26:Is_Industry_Top1001",NA,NA,NA,"None",0
"186","Food.Code27:Is_Industry_Top1001",12.477115518942,0.0543360886572414,0.956667397419741,"None",0.142857142857143
"187","Food.Code28:Is_Industry_Top1001",NA,NA,NA,"None",0
"188","Food.Code29:Is_Industry_Top1001",-0.543355267063643,-0.763568678719654,0.44512432036426,"None",0.310344827586207
"189","Food.Code30:Is_Industry_Top1001",NA,NA,NA,"None",0
"190","Food.Code31:Is_Industry_Top1001",NA,NA,NA,"None",0
"191","Food.Code32:Is_Industry_Top1001",NA,NA,NA,"None",0
"192","Food.Code33:Is_Industry_Top1001",NA,NA,NA,"None",0
"193","Food.Code34:Is_Industry_Top1001",NA,NA,NA,"None",0
"194","Food.Code35:Is_Industry_Top1001",0.149570930443295,0.163635222866144,0.870018314597002,"None",0.0574712643678161
"195","Food.Code36:Is_Industry_Top1001",NA,NA,NA,"None",0
"196","Food.Code37:Is_Industry_Top1001",-0.0879118723228783,-0.127769369052534,0.898331491297549,"None",0.310344827586207
"197","Food.Code38:Is_Industry_Top1001",NA,NA,NA,"None",0
"198","Food.Code39:Is_Industry_Top1001",NA,NA,NA,"None",0
"199","Food.Code40:Is_Industry_Top1001",NA,NA,NA,"None",0
"200","Food.Code41:Is_Industry_Top1001",NA,NA,NA,"None",0
"201","Food.Code42:Is_Industry_Top1001",NA,NA,NA,"None",0
"202","Food.Code43:Is_Industry_Top1001",NA,NA,NA,"None",0
"203","Food.Code44:Is_Industry_Top1001",NA,NA,NA,"None",0
"204","Food.Code45:Is_Industry_Top1001",NA,NA,NA,"None",0
"205","Food.Code46:Is_Industry_Top1001",NA,NA,NA,"None",0
"206","Food.Code48:Is_Industry_Top1001",NA,NA,NA,"None",0
"207","Food.Code49:Is_Industry_Top1001",11.6338989239249,0.0358248598115551,0.971422010524121,"None",0.0338983050847458
"208","Food.Code50:Is_Industry_Top1001",NA,NA,NA,"None",0
"209","Food.Code51:Is_Industry_Top1001",NA,NA,NA,"None",0
"210","Food.Code52:Is_Industry_Top1001",NA,NA,NA,"None",0
"211","Food.Code53:Is_Industry_Top1001",11.8729158244063,0.03656085993819,0.970835151895307,"None",0.5
"212","Food.Code54:Is_Industry_Top1001",NA,NA,NA,"None",0
"213","Food.Code55:Is_Industry_Top1001",NA,NA,NA,"None",0
"214","Food.Code56:Is_Industry_Top1001",13.025595334335,0.040110361171425,0.968005141430137,"None",1
"215","Food.Code57:Is_Industry_Top1001",NA,NA,NA,"None",0
"216","Food.Code58:Is_Industry_Top1001",-0.193203724110934,-0.346242814333345,0.729160241097913,"None",0.0792682926829268
"217","Food.Code59:Is_Industry_Top1001",NA,NA,NA,"None",0
"218","Food.Code61:Is_Industry_Top1001",NA,NA,NA,"None",0
"219","Food.Code62:Is_Industry_Top1001",NA,NA,NA,"None",0
"220","Food.Code63:Is_Industry_Top1001",NA,NA,NA,"None",0
"221","Food.Code64:Is_Industry_Top1001",NA,NA,NA,"None",0
"222","Food.Code65:Is_Industry_Top1001",NA,NA,NA,"None",0
"223","Food.Code66:Is_Industry_Top1001",NA,NA,NA,"None",0.111111111111111
"224","Food.Code67:Is_Industry_Top1001",NA,NA,NA,"None",0
"225","Food.Code68:Is_Industry_Top1001",NA,NA,NA,"None",0
"226","Food.Code69:Is_Industry_Top1001",NA,NA,NA,"None",0
"227","Food.Code70:Is_Industry_Top1001",NA,NA,NA,"None",0
"228","Food.Code71:Is_Industry_Top1001",NA,NA,NA,"None",0
"229","Food.Code72:Is_Industry_Top1001",NA,NA,NA,"None",0.0714285714285714
"230","Food.Code73:Is_Industry_Top1001",NA,NA,NA,"None",0
"231","Food.Code74:Is_Industry_Top1001",NA,NA,NA,"None",0
"232","Food.Code75:Is_Industry_Top1001",NA,NA,NA,"None",0
"233","Food.Code76:Is_Industry_Top1001",0.3894647667618,0.317776763852187,0.750654277548682,"None",0.0340909090909091
"234","Food.Code77:Is_Industry_Top1001",0.733526599281859,1.2909417529962,0.196723875813044,"None",0.464285714285714
"235","Food.Code78:Is_Industry_Top1001",11.8260845247178,0.0364166680776543,0.970950123790531,"None",0.1
"236","Food.Code79:Is_Industry_Top1001",0.262364264467492,0.183501543181844,0.854404508049484,"None",0.25
"237","Food.Code80:Is_Industry_Top1001",NA,NA,NA,"None",0
"238","Food.Code81:Is_Industry_Top1001",NA,NA,NA,"None",0
"239","Food.Code82:Is_Industry_Top1001",NA,NA,NA,"None",0
"240","Food.Code83:Is_Industry_Top1001",NA,NA,NA,"None",0
"241","Food.Code84:Is_Industry_Top1001",12.4595795245498,0.0383674214922514,0.969394735730284,"None",0.166666666666667
"242","Food.Code85:Is_Industry_Top1001",NA,NA,NA,"None",0
"243","Food.Code86:Is_Industry_Top1001",NA,NA,NA,"None",0
"244","Food.Code87:Is_Industry_Top1001",NA,NA,NA,"None",0
"245","Food.Code88:Is_Industry_Top1001",11.2999960708367,0.0492099042224332,0.960752018402614,"None",0.037037037037037
"246","Food.Code89:Is_Industry_Top1001",NA,NA,NA,"None",0
"247","Food.Code90:Is_Industry_Top1001",12.194499448522,0.0375511355926625,0.970045568565024,"None",0.0833333333333333
"248","Food.Code91:Is_Industry_Top1001",NA,NA,NA,"None",0
"249","Food.Code92:Is_Industry_Top1001",NA,NA,NA,"None",0
"250","Food.Code93:Is_Industry_Top1001",NA,NA,NA,"None",0
"251","Food.Code94:Is_Industry_Top1001",NA,NA,NA,"None",0
"252","Food.Code95:Is_Industry_Top1001",NA,NA,NA,"None",0
"253","Food.Code96:Is_Industry_Top1001",NA,NA,NA,"None",0
"254","Food.Code97:Is_Industry_Top1001",NA,NA,NA,"None",0
"255","Food.Code98:Is_Industry_Top1001",11.1309784796673,0.0484737470115357,0.961338686689177,"None",0.666666666666667
"256","Food.Code99:Is_Industry_Top1001",-0.711496319228152,-0.502237962158277,0.615500142335564,"None",0.0714285714285714
"257","Food.Code100:Is_Industry_Top1001",NA,NA,NA,"None",0
"258","Food.Code101:Is_Industry_Top1001",NA,NA,NA,"None",0
"259","Food.Code102:Is_Industry_Top1001",NA,NA,NA,"None",0
"260","Food.Code103:Is_Industry_Top1001",NA,NA,NA,"None",0
"261","Food.Code104:Is_Industry_Top1001",-0.543133059348902,-1.4850360686009,0.137534269799485,"None",0.369565217391304
"262","Food.Code105:Is_Industry_Top1001",NA,NA,NA,"None",0
"263","Food.Code106:Is_Industry_Top1001",1.25064656558898,1.16663543102354,0.243357628496403,"None",0.177777777777778
"264","Food.Code107:Is_Industry_Top1001",0.361381748367913,0.628991027914405,0.52935493005648,"None",0.182608695652174
"265","Food.Code108:Is_Industry_Top1001",-0.0026276568462001,-0.0259478106689813,0.979298965469367,"None",0.187120291616039
"266","Food.Code109:Is_Industry_Top1001",NA,NA,NA,"None",0
"267","Food.Code110:Is_Industry_Top1001",NA,NA,NA,"None",0
"268","Food.Code111:Is_Industry_Top1001",12.1255065770379,0.0528048774669577,0.957887375268084,"None",0.666666666666667
"269","Food.Code112:Is_Industry_Top1001",NA,NA,NA,"None",0
"270","Food.Code113:Is_Industry_Top1001",NA,NA,NA,"None",0
"271","Food.Code114:Is_Industry_Top1001",NA,NA,NA,"None",0
"272","Food.Code115:Is_Industry_Top1001",13.0699681858771,0.0402470160813463,0.967896194560875,"None",0.142857142857143
"273","Food.Code116:Is_Industry_Top1001",0.926078738240336,0.651121606700765,0.514967989868683,"None",0.0952380952380952
"274","Food.Code117:Is_Industry_Top1001",NA,NA,NA,"None",0
"275","Food.Code118:Is_Industry_Top1001",NA,NA,NA,"None",0
"276","Food.Code119:Is_Industry_Top1001",NA,NA,NA,"None",0
"277","Food.Code120:Is_Industry_Top1001",12.1485058510896,0.0374095180312333,0.970158483692705,"None",0.04
"278","Food.Code122:Is_Industry_Top1001",0.834646742833639,0.717884396352885,0.472828569657844,"None",0.5
"279","Food.Code123:Is_Industry_Top1001",-0.238947216487318,-0.238007856315358,0.811875000819408,"None",0.225806451612903
"280","Food.Code124:Is_Industry_Top1001",0.3022808718729,0.245620631354055,0.805975916895071,"None",0.210526315789474
"281","Food.Code125:Is_Industry_Top1001",-0.546543706368075,-0.432339391801314,0.665494761147007,"None",0.75
"282","Food.Code126:Is_Industry_Top1001",NA,NA,NA,"None",0
"283","Food.Code127:Is_Industry_Top1001",12.3276519815106,0.0379611617146666,0.969718648154999,"None",0.2
"284","Food.Code128:Is_Industry_Top1001",NA,NA,NA,"None",0
"285","Food.Code129:Is_Industry_Top1001",-0.08338160893905,-0.0577664640063389,0.953934651398573,"None",0.181818181818182
"286","Food.Code130:Is_Industry_Top1001",NA,NA,NA,"None",0
"287","Food.Code132:Is_Industry_Top1001",-0.714424579007237,-0.503163833057233,0.614849090455841,"None",0.107142857142857
"288","Food.Code133:Is_Industry_Top1001",NA,NA,NA,"None",0
"289","Food.Code135:Is_Industry_Top1001",NA,NA,NA,"None",0
"290","Food.Code136:Is_Industry_Top1001",NA,NA,NA,"None",0
"291","Food.Code138:Is_Industry_Top1001",-0.632928320566888,-0.445339647489083,0.656074319936559,"None",0.4
"292","Food.Code139:Is_Industry_Top1001",11.9682260042009,0.0368543628441145,0.970601128179562,"None",0.333333333333333
"293","Food.Code140:Is_Industry_Top1001",NA,NA,NA,"None",0
"294","Food.Code141:Is_Industry_Top1001",11.7367836500729,0.0511120289561112,0.959236250801665,"None",1
"295","Food.Code142:Is_Industry_Top1001",NA,NA,NA,"None",0
"296","Food.Code143:Is_Industry_Top1001",NA,NA,NA,"None",0
"297","Food.Code144:Is_Industry_Top1001",NA,NA,NA,"None",0
"298","Food.Code145:Is_Industry_Top1001",12.0466850993846,0.0370959774297722,0.970408479368674,"None",0.0344827586206897
"299","Food.Code146:Is_Industry_Top1001",NA,NA,NA,"None",0
"300","Food.Code147:Is_Industry_Top1001",NA,NA,NA,"None",0
"301","Food.Code148:Is_Industry_Top1001",NA,NA,NA,"None",0
"302","Food.Code149:Is_Industry_Top1001",NA,NA,NA,"None",0
"303","Food.Code150:Is_Industry_Top1001",-0.0665607665183254,-0.081045019391418,0.935406149937459,"None",0.166666666666667
"304","Food.Code151:Is_Industry_Top1001",-0.770449743422527,-1.73303218077354,0.0830899491553554,"None",0.266666666666667
"305","Food.Code152:Is_Industry_Top1001",NA,NA,NA,"None",0
"306","Food.Code153:Is_Industry_Top1001",NA,NA,NA,"None",0
"307","Food.Code154:Is_Industry_Top1001",NA,NA,NA,"None",0
"308","Food.Code155:Is_Industry_Top1001",NA,NA,NA,"None",0
"309","Food.Code156:Is_Industry_Top1001",NA,NA,NA,"None",0
"310","Food.Code157:Is_Industry_Top1001",NA,NA,NA,"None",0
"311","Food.Code158:Is_Industry_Top1001",NA,NA,NA,"None",0
"312","Food.Code159:Is_Industry_Top1001",NA,NA,NA,"None",0
"313","Food.Code160:Is_Industry_Top1001",-12.999698990036,-0.04003064010124,0.968068698595581,"None",0.0555555555555556
"314","Food.Code161:Is_Industry_Top1001",NA,NA,NA,"None",0
"315","Food.Code162:Is_Industry_Top1001",NA,NA,NA,"None",0
"316","Food.Code163:Is_Industry_Top1001",-0.220080761783678,-0.339516317283999,0.734220806900366,"None",0.181818181818182
"317","Food.Code164:Is_Industry_Top1001",NA,NA,NA,"None",0
"318","Food.Code165:Is_Industry_Top1001",NA,NA,NA,"None",0
"319","Food.Code167:Is_Industry_Top1001",NA,NA,NA,"None",0
"320","Food.Code168:Is_Industry_Top1001",-13.2293572223697,-0.0407378242968636,0.967504907183304,"None",0.25
